0.6844 	WARNING 	We strongly recommend you activate the PTB sound engine in PsychoPy prefs as the preferred audio engine. Its timing is vastly superior. Your prefs are currently set to use ['sounddevice', 'PTB', 'pyo', 'pygame'] (in that order).
11.6003 	EXP 	Created Instructions_3 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Instructions_3', opacity=1, ori=0, pos=array([0. , 0.8]), rgb=UNKNOWN, text='Which direction do you wish to move the ball?', units='norm', win=Window(...), wrapWidth=1)
11.8316 	EXP 	Created football = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='football.png', interpolate=True, mask=None, maskParams=None, name='football', opacity=1, ori=0.0, pos=array([ 0.  , -0.19]), size=array([0.1, 0.1]), texRes=128.0, units='height', win=Window(...))
12.1162 	EXP 	Created post_left = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='post.png', interpolate=True, mask=None, maskParams=None, name='post_left', opacity=1, ori=0.0, pos=array([-0.73, -0.29]), size=array([0.5, 0.5]), texRes=128.0, units='norm', win=Window(...))
12.3858 	EXP 	Created post_right = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=True, flipVert=False, image='post.png', interpolate=True, mask=None, maskParams=None, name='post_right', opacity=1, ori=0.0, pos=array([ 0.73, -0.29]), size=array([0.5, 0.5]), texRes=128.0, units='norm', win=Window(...))
12.5829 	EXP 	Created leftGesture = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='Power_Front.png', interpolate=True, mask=None, maskParams=None, name='leftGesture', opacity=1, ori=90.0, pos=array([-0.25, -0.6 ]), size=array([0.2, 0.2]), texRes=128.0, units='norm', win=Window(...))
12.7870 	EXP 	Created rightGesture = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='OpenHand_Front.png', interpolate=True, mask=None, maskParams=None, name='rightGesture', opacity=1, ori=90.0, pos=array([ 0.25, -0.6 ]), size=array([0.2, 0.2]), texRes=128.0, units='norm', win=Window(...))
13.2136 	EXP 	Created leftBar = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='leftBar', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
13.2154 	EXP 	Created rightBar = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-9.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='rightBar', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
13.2173 	EXP 	Created text_2 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='text_2', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='', units='norm', win=Window(...), wrapWidth=1)
13.3997 	EXP 	Created background_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='Field.jpg', interpolate=True, mask=None, maskParams=None, name='background_2', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
13.6797 	EXP 	Created post_left_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=False, flipVert=False, image='post.png', interpolate=True, mask=None, maskParams=None, name='post_left_2', opacity=1, ori=0.0, pos=array([-0.73, -0.29]), size=array([0.5, 0.5]), texRes=128.0, units='norm', win=Window(...))
13.9550 	EXP 	Created post_right_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=True, flipVert=False, image='post.png', interpolate=True, mask=None, maskParams=None, name='post_right_2', opacity=1, ori=0.0, pos=array([ 0.73, -0.29]), size=array([0.5, 0.5]), texRes=128.0, units='norm', win=Window(...))
14.1728 	EXP 	Created football_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='football.png', interpolate=True, mask=None, maskParams=None, name='football_2', opacity=1, ori=0.0, pos=array([ 0.  , -0.19]), size=array([0.1, 0.1]), texRes=128.0, units='height', win=Window(...))
14.3611 	EXP 	Created leftGesture_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='Power_Front.png', interpolate=True, mask=None, maskParams=None, name='leftGesture_2', opacity=1, ori=90.0, pos=array([-0.25, -0.6 ]), size=array([0.2, 0.2]), texRes=128.0, units='norm', win=Window(...))
14.5696 	EXP 	Created rightGesture_2 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-6.0, flipHoriz=False, flipVert=False, image='OpenHand_Front.png', interpolate=True, mask=None, maskParams=None, name='rightGesture_2', opacity=1, ori=90.0, pos=array([ 0.25, -0.6 ]), size=array([0.2, 0.2]), texRes=128.0, units='norm', win=Window(...))
14.5717 	EXP 	Created leftBar_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='leftBar_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
14.5736 	EXP 	Created rightBar_2 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-8.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='rightBar_2', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
14.5866 	EXP 	Created Instructions_5 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-9.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Instructions_5', opacity=1, ori=0, pos=array([0. , 0.8]), rgb=UNKNOWN, text='Which direction do you wish to move the ball?', units='norm', win=Window(...), wrapWidth=1)
14.7757 	EXP 	Created background_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, image='Field.jpg', interpolate=True, mask=None, maskParams=None, name='background_3', opacity=0.5, ori=0.0, pos=array([0., 0.]), size=array([2., 2.]), texRes=128.0, units='norm', win=Window(...))
15.0728 	EXP 	Created post_left_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, image='post.png', interpolate=True, mask=None, maskParams=None, name='post_left_3', opacity=1, ori=0.0, pos=array([-0.73, -0.29]), size=array([0.5, 0.5]), texRes=128.0, units='norm', win=Window(...))
15.3671 	EXP 	Created post_right_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-2.0, flipHoriz=True, flipVert=False, image='post.png', interpolate=True, mask=None, maskParams=None, name='post_right_3', opacity=1, ori=0.0, pos=array([ 0.73, -0.29]), size=array([0.5, 0.5]), texRes=128.0, units='norm', win=Window(...))
15.5753 	EXP 	Created football_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, image='football.png', interpolate=True, mask=None, maskParams=None, name='football_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([0.1, 0.1]), texRes=128.0, units='height', win=Window(...))
15.7774 	EXP 	Created leftGesture_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, image='Power_Front.png', interpolate=True, mask=None, maskParams=None, name='leftGesture_3', opacity=1, ori=90.0, pos=array([-0.25, -0.6 ]), size=array([0.2, 0.2]), texRes=128.0, units='norm', win=Window(...))
15.9985 	EXP 	Created rightGesture_3 = ImageStim(__class__=<class 'psychopy.visual.image.ImageStim'>, autoLog=True, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-5.0, flipHoriz=False, flipVert=False, image='OpenHand_Front.png', interpolate=True, mask=None, maskParams=None, name='rightGesture_3', opacity=1, ori=90.0, pos=array([ 0.25, -0.6 ]), size=array([0.2, 0.2]), texRes=128.0, units='norm', win=Window(...))
16.0013 	EXP 	Created leftBar_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-6.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='leftBar_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
16.0036 	EXP 	Created rightBar_3 = Rect(__class__=<class 'psychopy.visual.rect.Rect'>, autoDraw=False, autoLog=True, closeShape=True, color=method-wrapper(...), colorSpace='rgb', contrast=None, depth=-7.0, fillColor=array([1, 1, 1]), fillColorSpace='rgb', fillRGB=array([1, 1, 1]), interpolate=True, lineColor=array([1., 1., 1.]), lineColorSpace='rgb', lineRGB=array([1, 1, 1]), lineWidth=1.0, name='rightBar_3', opacity=1, ori=0.0, pos=array([0., 0.]), size=array([1., 1.]), units='norm', vertices=ndarray(...), win=Window(...))
16.0085 	EXP 	Created Instructions_6 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-8.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.08, italic=False, languageStyle='LTR', name='Instructions_6', opacity=1, ori=0, pos=array([0. , 0.8]), rgb=UNKNOWN, text='Which direction do you wish to move the ball?', units='norm', win=Window(...), wrapWidth=1)
16.0269 	EXP 	window1: mouseVisible = True
16.0449 	EXP 	Created timing_slider = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelHeight=0.07, labelWrapWidth=None, labels=('0ms', '1000ms'), name='timing_slider', opacity=None, pos=(0, -0.4), readOnly=False, self=UNKNOWN, size=(1.5, 0.2), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([   0, 1000]), units='norm', win=Window(...))
16.0689 	EXP 	window1: mouseVisible = True
16.0825 	EXP 	Created timing_question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-4.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.09, italic=False, languageStyle='LTR', name='timing_question', opacity=1, ori=0, pos=array([0. , 0.1]), rgb=UNKNOWN, text=str(...), units='norm', win=Window(...), wrapWidth=1)
16.0887 	EXP 	window1: mouseVisible = True
16.1098 	EXP 	Created confidenceScale = Slider(__class__=<class 'psychopy.visual.slider.Slider'>, autoDraw=False, autoLog=True, borderColor=None, color=None, colorSpace='rgb', depth=-1, fillColor=None, flip=False, font='Open Sans', granularity=1.0, labelHeight=0.07, labelWrapWidth=None, labels=('No control', 'Full Control'), name='confidenceScale', opacity=None, pos=(0, -0.4), readOnly=False, self=UNKNOWN, size=(1.5, 0.2), startValue=None, style=method-wrapper(...), styleTweaks=method-wrapper(...), ticks=array([  1, 100]), units='norm', win=Window(...))
16.1177 	EXP 	window1: mouseVisible = True
16.1237 	EXP 	Created Confidence_question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-3.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.09, italic=False, languageStyle='LTR', name='Confidence_question', opacity=1, ori=0, pos=array([0. , 0.1]), rgb=UNKNOWN, text='Click on the scale and submit\n', units='norm', win=Window(...), wrapWidth=1)
16.1273 	EXP 	Created only_Question = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=-1.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.09, italic=False, languageStyle='LTR', name='only_Question', opacity=1, ori=0, pos=array([0. , 0.1]), rgb=UNKNOWN, text='Select one option\n', units='norm', win=Window(...), wrapWidth=1)
16.1377 	EXP 	window1: mouseVisible = True
16.1487 	EXP 	window1: mouseVisible = True
16.1575 	EXP 	Created Instructions_7 = TextStim(__class__=<class 'psychopy.visual.text.TextStim'>, alignHoriz=method-wrapper(...), alignText='center', alignVert=method-wrapper(...), anchorHoriz='center', anchorVert='center', antialias=True, autoLog=True, bold=False, color=array([1., 1., 1.]), colorSpace='rgb', contrast=1.0, depth=0.0, flipHoriz=False, flipVert=False, font='Arial', fontFiles=[], height=0.1, italic=False, languageStyle='LTR', name='Instructions_7', opacity=1, ori=0, pos=array([0., 0.]), rgb=UNKNOWN, text='Thanks for participating', units='norm', win=Window(...), wrapWidth=1)
16.1581 	EXP 	window1: mouseVisible = False
16.1671 	WARNING 	t of last frame was 6967.26ms (=1/0)
16.1671 	EXP 	timing_slider: autoLog = True
16.1671 	EXP 	timing_slider: markerPos = None
16.1671 	EXP 	timing_slider: rating = None
16.1671 	EXP 	timing_slider: markerPos = None
16.1671 	EXP 	timing_slider: contrast = 1.0
16.1671 	EXP 	timing_slider: autoLog = True
16.1671 	EXP 	timing_slider: styleTweaks = []
16.1671 	EXP 	timing_slider: style = 'slider'
16.1671 	EXP 	timing_slider: styleTweaks = []
16.1671 	EXP 	Timetext: autoLog = True
16.1671 	EXP 	confidenceScale: autoLog = True
16.1671 	EXP 	confidenceScale: markerPos = None
16.1671 	EXP 	confidenceScale: rating = None
16.1671 	EXP 	confidenceScale: markerPos = None
16.1671 	EXP 	confidenceScale: contrast = 1.0
16.1671 	EXP 	confidenceScale: autoLog = True
16.1671 	EXP 	confidenceScale: styleTweaks = []
16.1671 	EXP 	confidenceScale: style = 'slider'
16.1671 	EXP 	confidenceScale: styleTweaks = []
16.1671 	EXP 	Instructions_2: autoDraw = True
16.8006 	WARNING 	t of last frame was 20.13ms (=1/49)
16.8339 	WARNING 	t of last frame was 20.08ms (=1/49)
18.2004 	WARNING 	t of last frame was 20.15ms (=1/49)
21.0377 	EXP 	Imported cond_trial.xlsx as conditions, 22 conditions, 1 params
21.0383 	EXP 	Created sequence: random, trialTypes=22, nReps=2, seed=None
21.0425 	EXP 	New trial (rep=0, index=0): {'trialNum': 1}
21.0434 	EXP 	window1: mouseVisible = False
21.0773 	DATA 	Keypress: space
21.0863 	WARNING 	Multiple dropped frames have occurred - I'll stop bothering you about them!
21.0861 	EXP 	Instructions_2: autoDraw = False
21.0861 	EXP 	leftBar: pos = array([-0.9,  0. ])
21.0861 	EXP 	leftBar: size = array([0.02, 0.02])
21.0861 	EXP 	rightBar: pos = array([0.9, 0. ])
21.0861 	EXP 	rightBar: size = array([0.02, 0.02])
21.0861 	EXP 	background: autoDraw = True
21.0861 	EXP 	Instructions_3: autoDraw = True
21.0861 	EXP 	football: autoDraw = True
21.0861 	EXP 	post_left: autoDraw = True
21.0861 	EXP 	post_right: autoDraw = True
21.0861 	EXP 	leftGesture: autoDraw = True
21.0861 	EXP 	rightGesture: autoDraw = True
21.0861 	EXP 	leftBar: autoDraw = True
21.0861 	EXP 	rightBar: autoDraw = True
24.7978 	DATA 	Keypress: left
24.8038 	EXP 	background: autoDraw = False
24.8038 	EXP 	Instructions_3: autoDraw = False
24.8038 	EXP 	football: autoDraw = False
24.8038 	EXP 	post_left: autoDraw = False
24.8038 	EXP 	post_right: autoDraw = False
24.8038 	EXP 	leftGesture: autoDraw = False
24.8038 	EXP 	rightGesture: autoDraw = False
24.8038 	EXP 	leftBar: autoDraw = False
24.8038 	EXP 	rightBar: autoDraw = False
24.8038 	EXP 	leftBar_2: pos = array([-0.9,  0. ])
24.8038 	EXP 	leftBar_2: size = array([0.02, 0.02])
24.8038 	EXP 	rightBar_2: pos = array([0.9, 0. ])
24.8038 	EXP 	rightBar_2: size = array([0.02, 0.02])
24.8038 	EXP 	text_2: autoDraw = True
24.8038 	EXP 	background_2: autoDraw = True
24.8038 	EXP 	post_left_2: autoDraw = True
24.8038 	EXP 	post_right_2: autoDraw = True
24.8038 	EXP 	football_2: autoDraw = True
24.8038 	EXP 	leftGesture_2: autoDraw = True
24.8038 	EXP 	rightGesture_2: autoDraw = True
24.8038 	EXP 	leftBar_2: autoDraw = True
24.8038 	EXP 	rightBar_2: autoDraw = True
24.8038 	EXP 	Instructions_5: autoDraw = True
25.1305 	EXP 	Imported cond_R_xpos.xlsx as conditions, 66 conditions, 2 params
25.1311 	EXP 	Created sequence: sequential, trialTypes=66, nReps=1, seed=None
25.1313 	EXP 	New trial (rep=0, index=0): {'fillColor': [1, 1, 1], 'xpos_fb': [0.0, -0.19]}
25.1350 	EXP 	New trial (rep=0, index=1): {'fillColor': [1, 1, 1], 'xpos_fb': [0.01, -0.19]}
25.1371 	EXP 	New trial (rep=0, index=2): {'fillColor': [1, 1, 1], 'xpos_fb': [0.02, -0.19]}
25.1498 	EXP 	text_2: autoDraw = False
25.1498 	EXP 	background_2: autoDraw = False
25.1498 	EXP 	post_left_2: autoDraw = False
25.1498 	EXP 	post_right_2: autoDraw = False
25.1498 	EXP 	football_2: autoDraw = False
25.1498 	EXP 	leftGesture_2: autoDraw = False
25.1498 	EXP 	rightGesture_2: autoDraw = False
25.1498 	EXP 	leftBar_2: autoDraw = False
25.1498 	EXP 	rightBar_2: autoDraw = False
25.1498 	EXP 	Instructions_5: autoDraw = False
25.1498 	EXP 	text_2: autoDraw = False
25.1498 	EXP 	background_2: autoDraw = False
25.1498 	EXP 	post_left_2: autoDraw = False
25.1498 	EXP 	post_right_2: autoDraw = False
25.1498 	EXP 	football_2: autoDraw = False
25.1498 	EXP 	leftGesture_2: autoDraw = False
25.1498 	EXP 	rightGesture_2: autoDraw = False
25.1498 	EXP 	leftBar_2: autoDraw = False
25.1498 	EXP 	rightBar_2: autoDraw = False
25.1498 	EXP 	Instructions_5: autoDraw = False
25.1498 	EXP 	football_3: pos = array([ 0.  , -0.19])
25.1498 	EXP 	leftBar_3: pos = array([-0.9,  0. ])
25.1498 	EXP 	leftBar_3: size = array([0.02, 0.02])
25.1498 	EXP 	rightBar_3: pos = array([0.9, 0. ])
25.1498 	EXP 	rightBar_3: size = array([0.02, 0.02])
25.1498 	EXP 	background_3: autoDraw = False
25.1498 	EXP 	post_left_3: autoDraw = False
25.1498 	EXP 	post_right_3: autoDraw = False
25.1498 	EXP 	football_3: autoDraw = False
25.1498 	EXP 	leftGesture_3: autoDraw = False
25.1498 	EXP 	rightGesture_3: autoDraw = False
25.1498 	EXP 	leftBar_3: autoDraw = False
25.1498 	EXP 	rightBar_3: autoDraw = False
25.1498 	EXP 	Instructions_6: autoDraw = False
25.1498 	EXP 	football_3: pos = array([ 0.01, -0.19])
25.1498 	EXP 	leftBar_3: pos = array([-0.9,  0. ])
25.1498 	EXP 	leftBar_3: size = array([0.02, 0.02])
25.1498 	EXP 	rightBar_3: pos = array([0.9, 0. ])
25.1498 	EXP 	rightBar_3: size = array([0.02, 0.02])
25.1498 	EXP 	background_3: autoDraw = False
25.1498 	EXP 	post_left_3: autoDraw = False
25.1498 	EXP 	post_right_3: autoDraw = False
25.1498 	EXP 	football_3: autoDraw = False
25.1498 	EXP 	leftGesture_3: autoDraw = False
25.1498 	EXP 	rightGesture_3: autoDraw = False
25.1498 	EXP 	leftBar_3: autoDraw = False
25.1498 	EXP 	rightBar_3: autoDraw = False
25.1498 	EXP 	Instructions_6: autoDraw = False
25.1498 	EXP 	football_3: pos = array([ 0.02, -0.19])
25.1498 	EXP 	leftBar_3: pos = array([-0.9,  0. ])
25.1498 	EXP 	leftBar_3: size = array([0.02, 0.02])
25.1498 	EXP 	rightBar_3: pos = array([0.9, 0. ])
25.1498 	EXP 	rightBar_3: size = array([0.02, 0.02])
25.1498 	EXP 	background_3: autoDraw = True
25.1498 	EXP 	post_left_3: autoDraw = True
25.1498 	EXP 	post_right_3: autoDraw = True
25.1498 	EXP 	football_3: autoDraw = True
25.1498 	EXP 	leftGesture_3: autoDraw = True
25.1498 	EXP 	rightGesture_3: autoDraw = True
25.1498 	EXP 	leftBar_3: autoDraw = True
25.1498 	EXP 	rightBar_3: autoDraw = True
25.1498 	EXP 	Instructions_6: autoDraw = True
25.1516 	EXP 	New trial (rep=0, index=3): {'fillColor': [1, 1, 1], 'xpos_fb': [0.03, -0.19]}
25.1617 	EXP 	background_3: autoDraw = False
25.1617 	EXP 	post_left_3: autoDraw = False
25.1617 	EXP 	post_right_3: autoDraw = False
25.1617 	EXP 	football_3: autoDraw = False
25.1617 	EXP 	leftGesture_3: autoDraw = False
25.1617 	EXP 	rightGesture_3: autoDraw = False
25.1617 	EXP 	leftBar_3: autoDraw = False
25.1617 	EXP 	rightBar_3: autoDraw = False
25.1617 	EXP 	Instructions_6: autoDraw = False
25.1617 	EXP 	background_3: autoDraw = False
25.1617 	EXP 	post_left_3: autoDraw = False
25.1617 	EXP 	post_right_3: autoDraw = False
25.1617 	EXP 	football_3: autoDraw = False
25.1617 	EXP 	leftGesture_3: autoDraw = False
25.1617 	EXP 	rightGesture_3: autoDraw = False
25.1617 	EXP 	leftBar_3: autoDraw = False
25.1617 	EXP 	rightBar_3: autoDraw = False
25.1617 	EXP 	Instructions_6: autoDraw = False
25.1617 	EXP 	football_3: pos = array([ 0.03, -0.19])
25.1617 	EXP 	leftBar_3: pos = array([-0.9,  0. ])
